platform,text,user_id,total_interactions_count,statistics,username,statuses_count,followers_count,friends_count,favourites_count,media_count,user_created_at,user_description,conversation_id_str,created_at,profile_url,post_url,location,sentiment,sentiment_target,sentiment_reason,emotion,country,country_reason,country_code,country_geo,account_type,account_type_reason,media_url
twitter,"ගිනි පොලියට ණය අරගෙන ටෙන්ඩර් නැතුව විනිවිදභාවයකින් තොර ඉංජිනේරු විගණනය නොමැතිව අදායම් නොමැතිව ශක්‍යතා අධ්‍යයනයක් නොමැතිව හදපු හම්බන්තොට වරාය මගින් ලංකාවට වු ඒක සෙතක් කියපං බලන්න පුතා රටටම අඬබෙර ගහලා කියපං බලන්න

 ගිනි පොලියට ණය අරගෙන ගෙයක් හදලා පොලි මුදලාලි හට සින්න වුනා බං",1439013441071509504,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",SumanaAbeyseke1,58849,828,981,35883,2871,Fri Sep 17 23:48:48 +0000 2021,"#ආර්ථිකඝාතකයෝ 

රට හදන්න සුදුසුම අත්‍යවශ්‍ය යෝජනා දේශපාලන සංස්කෘතියක් උදෙසා නව යෝජනා",1565176419646578688,2022-09-01 03:15:12,https://pbs.twimg.com/profile_images/1527135126353653761/OmNkAGfs_normal.jpg,https://twitter.com/SumanaAbeyseke1/status/1565176419646578688,,negative,China,"The post criticizes the construction of Hambantota port funded by loans from the fire department (likely sarcastic for Chinese loans), highlighting lack of transparency and no revenue, reflecting negative sentiment towards China.",anger,India,The lack of explicit location and the user description suggest an Indian origin.,in,"[20.0, 77.0]",Individual,The user description includes personal interests and activities.,
twitter,ඒ අනුව පස්වරු 4.00 ට චීන පර්යේෂණ නෞකාව යළි චීනය බලා පිටත්ව යාමට නියමිත අතර එම නෞකාව පසුගිය 16 වනදා හම්බන්තොට වරාය වෙත පැමිණි අතර එය අද දිනය දක්වා එම වරායේ නැංගුරම්ලා තැබීමට අවසර හිමි වුණා.,1527241531174055936,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 1, 'view_count': 0}",NewsrushLk,17597,35,35,27,3417,Thu May 19 10:55:38 +0000 2022,,1561598742163525632,2022-08-22 06:18:48,https://pbs.twimg.com/profile_images/1598521839210201090/2SubqkyN_normal.jpg,https://twitter.com/NewsrushLk/status/1561598746391384064,"Colombo, Sri Lanka",neutral,China,"The post mentions a Chinese research vessel leaving Hambantota port, indicating China's naval presence, but the tone is neutral and factual without explicit sentiment.",neutral,Sri Lanka,"Location is Colombo, Sri Lanka and username suggests Sri Lankan news source.",lk,"[7.0, 81.0]",Unknown,No description provided.,
twitter,@ShafarSham @BuduMalli රනිල්ට මඩ ගහන්නෙ වික්කා කියලා. වික්කානම් මේවා කරන්න පුළුවන්ද ? හම්බන්තොට වරාය බදු දීමක් කලේ. වසර 73කට පස්සෙ දියුණු වරායක් අනාගත ජාතියට ලැබෙයි ...... https://t.co/99yKd1QNSY,1536679110071701509,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",SachinthakaGun1,538,127,151,1286,205,Tue Jun 14 11:57:32 +0000 2022,,1557572823308087296,2022-08-11 15:49:13,https://pbs.twimg.com/profile_images/1647054975418384385/LSu5ktPY_normal.jpg,https://twitter.com/SachinthakaGun1/status/1557756027839266817,,neutral,China,"The post criticizes the lease of Hambantota port and suggests it will become a developed port after 73 years, implying skepticism but not explicitly negative towards China.",disgust,Sri Lanka,"Username SachinthakaGun1 is a Sinhalese name, suggesting Sri Lanka.",lk,"[7.0, 81.0]",Unknown,"No description or location, unclear identity.",https://pbs.twimg.com/media/FZ5C2fOXkAE0ExZ.jpg
twitter,@jehan_hameed මොකටද එක එකාට බය වෙන්නේ. හම්බන්තොට වරාය හැදුවේ ඕක ලඟින් යන දහසක් නැවු වලට තෙල් සපයන්න පුළුවන් වියාපාරය නිසා. එකට විරුද්ද වෙන්න මොන රටකට මොන නීතියටද පුළුවන්. නායකයින්ට කොන්ද පණ තියෙන්න ඕනි.,3189787423,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 1, 'view_count': 0}",ApiWenuwen,353500,5523,761,28501,51020,Sat May 09 12:09:55 +0000 2015,"“you can, you should, and if you’re brave enough to start, you will.”🇱🇰",1556499680086749187,2022-08-08 06:53:28,https://pbs.twimg.com/profile_images/1863729182343073792/VW7fZNIf_normal.jpg,https://twitter.com/ApiWenuwen/status/1556534037258407937,Sri Lanka,positive,China,"The post defends Hambantota port construction, emphasizing its economic benefits and opposing opposition, reflecting positive sentiment towards the port and indirectly towards China as the builder.",happiness,Sri Lanka,The location 'Sri Lanka' suggests a Sri Lankan origin.,lk,"[7.0, 81.0]",Individual,The user shares a motivational quote and identifies with Sri Lanka.,
twitter,හම්බන්තොට වරාය විකුනපු සල්ලි වලින් එක හදන්න ගත්ත ණය ගෙවල නෑලු. #stillRemember #lka #sriLanka,4225351333,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",tokkalk,1263,117,318,390,61,Fri Nov 13 16:36:03 +0000 2015,ටොක්ක - හරියටම අපේම ඔලුවට #tokka_lk #lka #SriLanka,1552353592371134464,2022-07-27 18:01:52,https://pbs.twimg.com/profile_images/665212445883961346/zIvImaWv_normal.jpg,https://twitter.com/tokkalk/status/1552353592371134464,,irrelevant,China,No mention or implication of China. The post discusses financial issues related to Hambantota port but does not mention China.,irrelevant,Sri Lanka,Description in Sinhala and hashtags #lka #SriLanka confirm Sri Lanka.,lk,"[7.0, 81.0]",Unknown,"Description is vague and cryptic, no clear indication of person or organization.",
twitter,"@DBG38471578 ඔබට සදහන් කරන්න පුලුවන්ද cope වාර්තා මත හෙළිකරන $ අහිමිවීම්  ප්‍රමාණය ? 👍, ඔබ දනන්වද ඔය සියලු අහිමි වීම වලට වඩා නිවැරදි තීන්දු නිවැරදි වෙලාවට නොගැනීම නිසා සිදුවන අහිමිවීම් ඊට වඩා බොහෝ වැඩි බව හා සමාජයේ පවතිනන ප්‍රසිද්ද මත නිවැරදි නොවන බව උද: හම්බන්තොට වරාය, නොරොච්චෝලේ බලාගාරය 👍",726211519,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",haasampath,4747,157,255,10449,428,Mon Jul 30 14:50:41 +0000 2012,"read between the lines, then you will never regret... ""ඇත්ත තිත්ත උනාම followers ලා නෑ..."" :), දැන් බලාගත්තනේ, ස්තුතියි 😂🤣",1547766538564153344,2022-07-15 07:19:14,https://pbs.twimg.com/profile_images/1797679039270014976/lCzs1wc7_normal.jpg,https://twitter.com/haasampath/status/1547843215817969665,,irrelevant,China,No direct mention or implication of China. The post refers to losses and decisions related to Hambantota port and other projects but does not explicitly mention China.,irrelevant,Sri Lanka,Use of Sinhala language in description suggests Sri Lanka.,lk,"[7.0, 81.0]",Individual,Personal reflective statement typical of an individual user.,
twitter,"@KaviSenu හරි පුලුවන්නම් හම්බන්තොට වරාය ආපහු ගන්න, දෙක ioc එකට දීපු තෙල් ටැංකි සහ ඒ ෂෙඩ් ආපහු ගන්න, අදානිට දීපු බටහිර පර්යන්තය ආපහු ගන්න, අන්න ඒක කරල පෙන්නන්න.",1169313481,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",mohandas709,3928,52,123,2275,345,Mon Feb 11 16:04:58 +0000 2013,"Galle Road, Udupila, mirissa",1546202279212089345,2022-07-11 11:49:02,https://pbs.twimg.com/profile_images/608320582246133761/3RDpDM_0_normal.jpg,https://twitter.com/mohandas709/status/1546461558829486080,Sri Lanka,irrelevant,China,No direct mention or implication of China. The post talks about reclaiming Hambantota port and other assets but does not explicitly mention China.,irrelevant,Sri Lanka,"Mentions Galle Road, Udupila, Mirissa—all locations in Sri Lanka.",lk,"[7.0, 81.0]",Individual,"Location given and no organizational description, likely a personal account.",
twitter,2017දී හම්බන්තොට වරාය බදු දීමේ ආදායමින් ඉදි කිරීමට ගත් ණය පියවා නැති බව කෝප් කමිටුවේදී අනාවරණය වෙයි https://t.co/aYUI1sIwRJ via @ColomboGuardian,1371879292645175296,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",colomboguardian,13755,289,0,0,2431,Tue Mar 16 17:42:01 +0000 2021,"Your trusted news source. Reporting from #Colombo, #SriLanka",1540555743769886720,2022-06-25 04:41:26,https://pbs.twimg.com/profile_images/1371897079476326401/DMfHStDF_normal.jpg,https://twitter.com/colomboguardian/status/1540555743769886720,Sri Lanka,irrelevant,China,No direct mention or implication of China. The post reveals unpaid loans related to Hambantota port but does not mention China.,irrelevant,Sri Lanka,"Location is Sri Lanka and username references Colombo, Sri Lanka.",lk,"[7.0, 81.0]",Media,Described as a trusted news source reporting from Colombo.,
twitter,"එයට බොහෝ කලකට පෙරය. එම දම්වැල ශක්තිමත් කරගැනීමට ඔවුන්ට හම්බන්තොට වරාය ගොඩනැගීම අත්‍යාවශ්‍ය විය. එය ද ඇතුලුව තවත් බොහෝ සාධක මත චීනය ශ්‍රී ලංකා දේශපාලනය සිය පාලනය යටතේ තබා ගැනීමට ඕනෑම දෙයක් කිරීමට සූදානමින් පසුවිය. 
1/4

Cont.
LeN https://t.co/3OWVSpuraT",1228037084,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",Sapumal_Jaya,31564,835,1475,37347,4612,Thu Feb 28 17:40:45 +0000 2013,"When a man is denied the right to live the life he believes in, he has no choice but to become an outlaw.
- Mandela",1538022861297700865,2022-06-18 04:56:44,https://pbs.twimg.com/profile_images/1958251618912149504/UaUTm6uf_normal.jpg,https://twitter.com/Sapumal_Jaya/status/1538022878968303617,Sri Lanka,negative,China,"The post explicitly mentions China as having political influence over Sri Lanka through Hambantota port and other factors, implying a negative sentiment about China's control and intentions.",fear,Sri Lanka,Location is Sri Lanka and description fits Sri Lankan context.,lk,"[7.0, 81.0]",Individual,Personal quote and no organizational affiliation.,https://pbs.twimg.com/media/FVgnnhdUUAEUbjh.jpg
twitter,"@nnalani1231 @DPMJayawardhan1 @ShortNews_brief @Udayawickramar1 @Bandula07160007 @KirbyslA @ShayamikaM @TuskerSri @pdsiriwardana @SumanaAbeyseke1 @DjE6sRhJXFJIrCR @KMeeeaaow @ApiWenuwen @Vinukavida @AnomadeA @srijudge1 @Farique14 @HotStuffffs @SensaalB @H_S_KandyHamu @Wasanth53468261 @AnjulaSD @NihalLiyanage3 @KosalaUdawatta @Lalkudahetty @WDN1989 @duplicatesiri @Cats1st_ @UdanaNadun @ceylonincolor @DulithK @ChabieHerath @KuwaitNjb @RanjitWickreme2 @officialunp @RW_UNP @anuradisanayake @GotabayaR @TDissnayaka @slppofficial @kRZyb137TROd7nL @8skcMWByyTnXuU3 @PivithuruHelaU @leaderslk @SriCitizen @pcranawaka @sajithpremadasa @sjbsrilanka @UN ගොබ්බ රාජපක්ෂ පාලනයේ අමනකම් (අධික පොලියට ලබාගත්  ණය ආයෝජනය කොට, ආර්ථික ප්‍රතිලාභ ලබා නොදෙන) මත්තල ගුවන්තොටුපල, හම්බන්තොට වරාය, @PresRajapaksa ගේ මමත්වය සහ බල තන්හාව නිරූපණය කරන නෙළුම් කුළුණ වැනි ව්‍යාපෘති වර්තමාන අර්බුදයට බලපෑ සාධක අතර වේ.",183159390,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 1, 'view_count': 0}",blackaustralian,14473,1195,3632,9344,511,Thu Aug 26 08:39:05 +0000 2010,"Ex civil servant for 25 years in Aus. Foundation staffer: Asian Disaster Mgt Ctr, BKK. Political and cultural critic. Sri Lankalogist. published poet & novelist",1380085897253675010,2022-05-22 00:22:56,https://pbs.twimg.com/profile_images/1111119276/Sunil_G_s_phorto_for_Siew_wei_normal.jpg,https://twitter.com/blackaustralian/status/1528169505276727296,"Sydney, Australia",irrelevant,China,"No direct mention of China, but the post criticizes projects like Hambantota port linked to Rajapaksa government loans, implying negative sentiment towards the economic impact, possibly indirectly related to Chinese investments but not explicit.",irrelevant,Australia,"Location explicitly stated as Sydney, Australia.",au,"[-27.0, 133.0]",Individual,Personal career history and literary interests indicate an individual.,
twitter,"@GotabayaR @RW_UNP එතකොට, මහබැංකු හොරා, හම්බන්තොට වරාය විකුණපු එකා, MCC ගිවිසුම ගහන්න ගිය එකා, LEFT ද? 😡😡😡",1514471601609138177,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",Sen_Sameera_71,26,3,19,110,1,Thu Apr 14 05:13:35 +0000 2022,,1524755715990048768,2022-05-14 00:58:46,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://twitter.com/Sen_Sameera_71/status/1525279419715047424,,irrelevant,China,No direct mention or implication of China. The post criticizes political decisions related to Hambantota port and MCC agreement but does not mention China.,irrelevant,Sri Lanka,Username style and no conflicting info suggest Sri Lanka.,lk,"[7.0, 81.0]",Unknown,"No description or location, username alone is vague and untraceable.",
twitter,"@KaviSenu එතකොට, නෙළුම් කුළුණ...හම්බන්තොට වරාය....මත්තල ගුවන්තොටුපල....හම්බන්තොට රාජපක්ශ අනුස්මරණ ශාලාව???",1099556261450911745,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",FerozMeedin,3332,121,63,21711,105,Sun Feb 24 06:26:56 +0000 2019,Onsite Operations  Agent - DHL Express,1521493105735839750,2022-05-06 06:38:49,https://pbs.twimg.com/profile_images/1999317883466448902/KaRh5NsB_normal.jpg,https://twitter.com/FerozMeedin/status/1522465890780033024,"Dubai, United Arab Emirates",irrelevant,China,No direct mention or implication of China. The post lists projects including Hambantota port but does not mention China explicitly.,irrelevant,United Arab Emirates,"Location explicitly given as Dubai, UAE.",ae,"[24.0, 54.0]",Individual,Job title and location indicate a personal professional account.,
twitter,"@Dammikanavarat3 මුලසිටම IMF මුල්‍ය පහසුකම් සලසා ගැනීමෙන් . ලෝකබැංකුව සමඟ ගනුදෙනු ප්‍රතික්ෂේප කරන රාජපක්ෂලට මේ ණය ගෙවීමට විකල්පයක් තිබුණේ ද? සියල්ලටම මතක තිබිය යුතුයි  2018 දින 58 කට බලය ලබාගත් මහින්ද ""පටි  තද කරගෙන සහය දෙන ලෙස""ඉල්ලූ හැටි. රනිල් එවැන්නක් කිසිදිනෙක කියා නැහැ. ඔහු හම්බන්තොට වරාය...",1428287899267747842,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",TuskerSri,6697,726,1236,6565,462,Thu Aug 19 09:29:51 +0000 2021,For a fair society,1512328761345122308,2022-04-09 17:56:43,https://pbs.twimg.com/profile_images/1868973128485158913/gqbeYB6__normal.jpg,https://twitter.com/TuskerSri/status/1512852020998275073,,irrelevant,China,No direct mention or implication of China. The post discusses IMF loans and Hambantota port but does not mention China.,irrelevant,Sri Lanka,"Username includes ""Sri"" and description ""For a fair society"" aligns with Sri Lankan social themes.",lk,"[7.0, 81.0]",Individual,"Description ""For a fair society"" suggests personal advocacy or belief.",
twitter,"වශයෙන් වගකිව යුත්තෝ වෙති.. 

උදාහරණයක් ලෙස මහින්ද රාජපක්ෂ යනු 2007 දී පමණ 6-7% පමණ පොලියට ණය ලබාගෙන කවදාවත් ආදායම් ලබා නොදෙන සුදු අලින් වන හම්බන්තොට වරාය, සුරිය වැව ක්‍රිකට් ක්‍රීඩාංගනය, හම්බන්තොට ජාත්‍යන්තර සම්මන්ත්‍රණ ශාලාව, මත්තල ගුවන් තොටුපොල, නෙළුම් කුලුන ආදී වැඩ",1228037084,1,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 1, 'view_count': 0}",Sapumal_Jaya,31564,835,1475,37347,4612,Thu Feb 28 17:40:45 +0000 2013,"When a man is denied the right to live the life he believes in, he has no choice but to become an outlaw.
- Mandela",1504064021380673539,2022-03-16 11:56:23,https://pbs.twimg.com/profile_images/1958251618912149504/UaUTm6uf_normal.jpg,https://twitter.com/Sapumal_Jaya/status/1504064028062232584,Sri Lanka,irrelevant,China,No direct mention or implication of China. The post criticizes projects like Hambantota port under Mahinda Rajapaksa but does not mention China explicitly.,irrelevant,Sri Lanka,Location is Sri Lanka and description fits Sri Lankan context.,lk,"[7.0, 81.0]",Individual,Personal quote and no organizational affiliation.,
twitter,"@MaduWalige එදා මහවැලි සංවර්ධන ව්‍යාපාරය කටුනායක වෙළද කලාපය මත්තල ගුවන් තොටුපළ  නෙලුම් කුලුන හම්බන්තොට වරාය අධිවේගී මාර්ග 

මෙද වාරය නාගරය 

හෙට සිමෙන්ති කර්මාන්තශාලාව

තව මොනවද ?

හැමදාම ඒවා කියනවා වුනාට ණය ගෙවන්න ණය අරගන්නවා නේද?

#පොහොට්ටු #පක්ෂවහලුන් මොකද කියන්නේ ? ඒ ඇයි බං ?",1439013441071509504,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",SumanaAbeyseke1,58849,828,981,35883,2871,Fri Sep 17 23:48:48 +0000 2021,"#ආර්ථිකඝාතකයෝ 

රට හදන්න සුදුසුම අත්‍යවශ්‍ය යෝජනා දේශපාලන සංස්කෘතියක් උදෙසා නව යෝජනා",1495655598297423874,2022-02-21 11:59:41,https://pbs.twimg.com/profile_images/1527135126353653761/OmNkAGfs_normal.jpg,https://twitter.com/SumanaAbeyseke1/status/1495729939886538754,,irrelevant,China,No direct mention or implication of China. The post lists development projects including Hambantota port but does not mention China.,irrelevant,India,The lack of explicit location and the user description suggest an Indian origin.,in,"[20.0, 77.0]",Individual,The user description includes personal interests and activities.,
twitter,"එදා මහවැලි සංවර්ධන ව්‍යාපාරය කටුනායක වෙළද කලාපය මත්තල ගුවන් තොටුපළ  නෙලුම් කුලුන හම්බන්තොට වරාය අධිවේගී මාර්ග 

මෙද වාරය නාගරය 

හෙට සිමෙන්ති කර්මාන්තශාලාව

තව මොනවද ?

හැමදාම ඒවා කියනවා වුනාට ණය ගෙවන්න ණය අරගන්නවා නේද?

#පොහොට්ටු #පක්ෂවහලුන් මොකද කියන්නේ ? ඒ ඇයි බං ?",1439013441071509504,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",SumanaAbeyseke1,58849,828,981,35883,2871,Fri Sep 17 23:48:48 +0000 2021,"#ආර්ථිකඝාතකයෝ 

රට හදන්න සුදුසුම අත්‍යවශ්‍ය යෝජනා දේශපාලන සංස්කෘතියක් උදෙසා නව යෝජනා",1495729857522958340,2022-02-21 11:59:22,https://pbs.twimg.com/profile_images/1527135126353653761/OmNkAGfs_normal.jpg,https://twitter.com/SumanaAbeyseke1/status/1495729857522958340,,irrelevant,China,"Duplicate of 280, no mention or implication of China.",irrelevant,India,The lack of explicit location and the user description suggest an Indian origin.,in,"[20.0, 77.0]",Individual,The user description includes personal interests and activities.,
twitter,"ඔව් බං කොච්චර ඕවා තියෙනවාද?

විවෘත ආර්ථිකට පසු රට කිරි උතුරනවා කිව්වා 
යුද්ධය දිනුවාට පසු රටට හරියනවා කිවිවා
හම්බන්තොට වරාය මත්තල ගුවන් තොටුපළ මගින් හරි කිව්වා 
අලුත්ම එක වාරය නගරය නේද?

 තෙල් ගෙන්වීමට ඩොලර් නැහැ නේද?

නුඹ නාඩන් නුඹ නාඩන් ඕවා හොඳ පාඩම්  

#අසාර්ථකදුෂිතපාලකයෝ",1439013441071509504,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",SumanaAbeyseke1,58849,828,981,35883,2871,Fri Sep 17 23:48:48 +0000 2021,"#ආර්ථිකඝාතකයෝ 

රට හදන්න සුදුසුම අත්‍යවශ්‍ය යෝජනා දේශපාලන සංස්කෘතියක් උදෙසා නව යෝජනා",1490282757062553600,2022-02-06 11:14:32,https://pbs.twimg.com/profile_images/1527135126353653761/OmNkAGfs_normal.jpg,https://twitter.com/SumanaAbeyseke1/status/1490282757062553600,,irrelevant,China,No direct mention or implication of China. The post discusses economic recovery and Hambantota port but does not mention China.,irrelevant,India,The lack of explicit location and the user description suggest an Indian origin.,in,"[20.0, 77.0]",Individual,The user description includes personal interests and activities.,
twitter,"@ModithaRathnaye @SensaalB මහබැංකු බැඳුම්කර හොරුන් අල්ලනවා කිව්වා නේද?

හම්බන්තොට වරාය නැවත පවරා ගන්නවා කිව්වා නේද?

තමා පෙන්වන ඒවා හට දඩුවම් නොදෙන්නේ ඇයි?

මැතිවරණයට කලින් තිබු කොන්දට මොකද වුනේ ?

අනේ බං සිංහබාහු බලන්න ටිකට් අරගෙන කොස්තාපල් පුඤ්ඤසෝම බලපං 

#පොහොට්ටු #පක්ෂවහලුන් අඬනවා අඬන්නේ ඇයි?",1439013441071509504,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",SumanaAbeyseke1,58849,828,981,35883,2871,Fri Sep 17 23:48:48 +0000 2021,"#ආර්ථිකඝාතකයෝ 

රට හදන්න සුදුසුම අත්‍යවශ්‍ය යෝජනා දේශපාලන සංස්කෘතියක් උදෙසා නව යෝජනා",1479117613791793155,2022-01-14 01:17:56,https://pbs.twimg.com/profile_images/1527135126353653761/OmNkAGfs_normal.jpg,https://twitter.com/SumanaAbeyseke1/status/1481797699817340931,,irrelevant,China,No direct mention or implication of China. The post talks about reclaiming Hambantota port but does not mention China.,irrelevant,India,The lack of explicit location and the user description suggest an Indian origin.,in,"[20.0, 77.0]",Individual,The user description includes personal interests and activities.,
twitter,"මහබැංකු බැඳුම්කර හොරුන් අල්ලනවා කිව්වා නේද?

හම්බන්තොට වරාය නැවත පවරා ගන්නවා කිව්වා නේද?

තමා පෙන්වන ඒවා හට දඩුවම් නොදෙන්නේ ඇයි?

මැතිවරණයට කලින් තිබු කොන්දට මොකද වුනේ ?

අනේ බං සිංහබාහු බලන්න ටිකට් අරගෙන කොස්තාපල් පුඤ්ඤසෝම බලපං 

#පොහොට්ටු #පක්ෂවහලුන් අඬනවා අඬන්නේ ඇයි?",1439013441071509504,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",SumanaAbeyseke1,58849,828,981,35883,2871,Fri Sep 17 23:48:48 +0000 2021,"#ආර්ථිකඝාතකයෝ 

රට හදන්න සුදුසුම අත්‍යවශ්‍ය යෝජනා දේශපාලන සංස්කෘතියක් උදෙසා නව යෝජනා",1481797674055925771,2022-01-14 01:17:50,https://pbs.twimg.com/profile_images/1527135126353653761/OmNkAGfs_normal.jpg,https://twitter.com/SumanaAbeyseke1/status/1481797674055925771,,irrelevant,China,"Duplicate of 283, no mention or implication of China.",irrelevant,India,The lack of explicit location and the user description suggest an Indian origin.,in,"[20.0, 77.0]",Individual,The user description includes personal interests and activities.,
twitter,@haaz1q හම්බන්තොට වරාය ගැනනෙ කිව්වෙ එව්කෙ කොකු ගලක් තිබ්බා,1312647012362252288,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",ssirbaddana,14484,343,310,17900,4379,Sun Oct 04 06:53:52 +0000 2020,,1481227805237350401,2022-01-13 01:36:43,https://pbs.twimg.com/profile_images/1448171389698002945/mKmIT8sS_normal.jpg,https://twitter.com/ssirbaddana/status/1481440039263694848,Sri Lanka,irrelevant,China,No mention or implication of China. The post briefly mentions Hambantota port but no reference to China.,irrelevant,Sri Lanka,Username style and no conflicting info suggest Sri Lanka.,lk,"[7.0, 81.0]",Unknown,"No description or location, username alone is vague and untraceable.",
twitter,"හම්බන්තොට වරාය ටැංකි සදහා ලොයිඩ්ගේ ලේඛනයෙන් සහතිකයක් #lka #srilanka
https://t.co/BRQSfq7AIO",1455850083329757190,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",nuwankaruna,7487,34,421,55,7,Wed Nov 03 10:52:00 +0000 2021,,1480525540465467397,2022-01-10 13:02:50,https://pbs.twimg.com/profile_images/1475729700559499267/Zyrk9tus_normal.jpg,https://twitter.com/nuwankaruna/status/1480525540465467397,,irrelevant,China,No direct mention or implication of China. The post refers to Hambantota port tank certification but no mention of China.,irrelevant,India,"Reason: The username ""nuwankaruna"" does not provide a clear indication, but the lack of explicit location suggests a connection to India.",in,"[20.0, 77.0]",Unknown,The username is vague and uninformative.,
twitter,හම්බන්තොට වරාය ආශ්‍රිතව නව පොල් අපනයන කලාපයක් ! https://t.co/eAczE9PTY6,2603152970,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",LankaDaily,5369,40,299,1362,658,Fri Jul 04 09:37:14 +0000 2014,,1478957957178138625,2022-01-06 05:13:49,https://pbs.twimg.com/profile_images/484994877298450434/15B3W2Eg_normal.jpeg,https://twitter.com/LankaDaily/status/1478957957178138625,,irrelevant,China,No direct mention or implication of China. The post talks about new coconut export zones related to Hambantota port but no mention of China.,irrelevant,Sri Lanka,Username LankaDaily strongly suggests Sri Lanka origin despite missing location.,lk,"[7.0, 81.0]",Unknown,No description or location provided.,
twitter,හම්බන්තොට වරාය ආශ්‍රිතව නව පොල් අපනයන කලාපයක් - Read More &gt;&gt;&gt; https://t.co/NOillTZGHo #LKA #SriLanka https://t.co/uFvPbRROvW,3219290929,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",ITNNewsSinhala,76685,3819,4,18,75417,Mon May 18 10:51:45 +0000 2015,"Welcome to ITN News on Twitter. News, Views, Reviews, Interviews and a whole range of intriguing stories on various categories.",1478947671519993857,2022-01-06 04:32:57,https://pbs.twimg.com/profile_images/1344950243662712832/bs1Addvp_normal.jpg,https://twitter.com/ITNNewsSinhala/status/1478947671519993857,Sri Lanka,irrelevant,China,No direct mention or implication of China. The post is about new export zones linked to Hambantota port but no mention of China.,irrelevant,Sri Lanka,Username ITNNewsSinhala and description in Sinhala indicate Sri Lanka.,lk,"[7.0, 81.0]",Media,"Clearly identified as ITN News with news and interviews, a media organization.",https://pbs.twimg.com/media/FIZHEe0XsAMEVKj.jpg
twitter,බිටුමෙන් ටැංකි පර්යන්තයක් සඳහා ඉන්ඩස්ට්‍රියල් ඇස්ෆල්ට්ස් හම්බන්තොට වරාය සමග එකඟතාවකට https://t.co/kRzlpQmQY2,1264117293539303424,0,"{'quote_count': 0, 'retweet_count': 0, 'like_count': 0, 'reply_count': 0, 'view_count': 0}",SriEconomy,5411,283,305,5,29,Sat May 23 08:56:53 +0000 2020,Sri Lanka's latest and greatest  Economy & Business News.,1476737867355357185,2021-12-31 02:11:58,https://pbs.twimg.com/profile_images/1264118241615654912/VqeeEcLr_normal.jpg,https://twitter.com/SriEconomy/status/1476737867355357185,"colombo, Sri lanka",irrelevant,China,No direct mention or implication of China. The post discusses industrial asphalt agreements with Hambantota port but no mention of China.,irrelevant,Sri Lanka,"Location is Colombo, Sri Lanka and description about Sri Lankan economy news.",lk,"[7.0, 81.0]",Media,News outlet focused on economy and business news.,
